key	COM	CDT	CBL	CDL	CNT	TWV	TWV-genre	TWV-work	OPR	OTL	OMD	OMV	ODT	AST	AGN	AMT	AIN	RTL1	RPN1	RMM1	RC#1	RRD1	RLC1	RDT1	RT#1	RTL2	RPN2	RMM2	RC#2	RRD2	RLC2	RDT2	RT#2	RTL3	RPN3	RMM3	RC#3	RRD3	RLC3	RDT3	RT#3
tele-40-2-Fan-Viv-1-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:2	40	2	12 Fantasias for transverse flute without bass	Fantasia 1	Vivace	1	ca. 1732–1733	Late Baroque	Fantasia	Simple quadruple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	1	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	1	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	1
tele-40-2-Fan-All-2-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:2	40	2	12 Fantasias for transverse flute without bass	Fantasia 1	Allegro	2	ca. 1732–1733	Late Baroque	Fantasia	Simple triple or Compound one	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	1	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	1	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	1
tele-40-3-Fan-Gra-1-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:3	40	3	12 Fantasias for transverse flute without bass	Fantasia 2	Grave	1	ca. 1732–1733	Late Baroque	Fantasia	Simple triple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	2	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	2	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	2
tele-40-3-Fan-Viv-2-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:3	40	3	12 Fantasias for transverse flute without bass	Fantasia 2	Vivace	2	ca. 1732–1733	Late Baroque	Fantasia	Simple triple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	2	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	2	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	2
tele-40-3-Fan-Ada-3-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:3	40	3	12 Fantasias for transverse flute without bass	Fantasia 2	Adagio	3	ca. 1732–1733	Late Baroque	Fantasia	Simple quadruple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	2	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	2	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	2
tele-40-3-Fan-All-4-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:3	40	3	12 Fantasias for transverse flute without bass	Fantasia 2	Allegro	4	ca. 1732–1733	Late Baroque	Fantasia	Simple duple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	2	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	2	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	2
tele-40-4-Fan-Lar-1-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:4	40	4	12 Fantasias for transverse flute without bass	Fantasia 3	Largo	1	ca. 1732–1733	Late Baroque	Fantasia	Simple quadruple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	3	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	3	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	3
tele-40-4-Fan-All-2-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:4	40	4	12 Fantasias for transverse flute without bass	Fantasia 3	Allegro	2	ca. 1732–1733	Late Baroque	Fantasia	Compound duple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	3	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	3	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	3
tele-40-5-Fan-And-1-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:5	40	5	12 Fantasias for transverse flute without bass	Fantasia 4	Andante	1	ca. 1732–1733	Late Baroque	Fantasia	Simple quadruple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	4	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	4	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	4
tele-40-5-Fan-All-2-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:5	40	5	12 Fantasias for transverse flute without bass	Fantasia 4	Allegro	2	ca. 1732–1733	Late Baroque	Fantasia	Simple triple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	4	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	4	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	4
tele-40-5-Fan-Pre-3-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:5	40	5	12 Fantasias for transverse flute without bass	Fantasia 4	Presto	3	ca. 1732–1733	Late Baroque	Fantasia	Simple quadruple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	4	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	4	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	4
tele-40-6-Fan-Pre-1-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:6	40	6	12 Fantasias for transverse flute without bass	Fantasia 5	Presto	1	ca. 1732–1733	Late Baroque	Fantasia	Simple quadruple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	5	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	5	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	5
tele-40-6-Fan-All-2-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:6	40	6	12 Fantasias for transverse flute without bass	Fantasia 5	Allegro	2	ca. 1732–1733	Late Baroque	Fantasia	Compound triple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	5	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	5	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	5
tele-40-6-Fan-All-3-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:6	40	6	12 Fantasias for transverse flute without bass	Fantasia 5	Allegro	3	ca. 1732–1733	Late Baroque	Fantasia	Compound duple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	5	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	5	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	5
tele-40-7-Fan-Dol-1-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:7	40	7	12 Fantasias for transverse flute without bass	Fantasia 6	Dolce	1	ca. 1732–1733	Late Baroque	Fantasia	Simple triple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	6	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	6	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	6
tele-40-7-Fan-All-2-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:7	40	7	12 Fantasias for transverse flute without bass	Fantasia 6	Allegro	2	ca. 1732–1733	Late Baroque	Fantasia	Simple quadruple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	6	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	6	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	6
tele-40-7-Fan-Spi-3-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:7	40	7	12 Fantasias for transverse flute without bass	Fantasia 6	Spirituoso	3	ca. 1732–1733	Late Baroque	Fantasia	Simple triple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	6	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	6	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	6
tele-40-8-Fan-All-1-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:8	40	8	12 Fantasias for transverse flute without bass	Fantasia 7	Alla Francese	1	ca. 1732–1733	Late Baroque	Fantasia	Simple quadruple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	7	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	7	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	7
tele-40-8-Fan-Pre-2-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:8	40	8	12 Fantasias for transverse flute without bass	Fantasia 7	Presto	2	ca. 1732–1733	Late Baroque	Fantasia	Simple quadruple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	7	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	7	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	7
tele-40-9-Fan-Lar-1-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:9	40	9	12 Fantasias for transverse flute without bass	Fantasia 8	Largo	1	ca. 1732–1733	Late Baroque	Fantasia	Simple quadruple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	8	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	8	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	8
tele-40-9-Fan-Spi-2-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:9	40	9	12 Fantasias for transverse flute without bass	Fantasia 8	Spirituoso	2	ca. 1732–1733	Late Baroque	Fantasia	Compound quadruple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	8	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	8	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	8
tele-40-9-Fan-All-3-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:9	40	9	12 Fantasias for transverse flute without bass	Fantasia 8	Allegro	3	ca. 1732–1733	Late Baroque	Fantasia	Simple triple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	8	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	8	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	8
tele-40-10-Fan-Aff-1-Flute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	40:10	40	10	12 Fantasias for transverse flute without bass	Fantasia 9	Affettuoso	1	ca. 1732–1733	Late Baroque	Fantasia	Simple triple	Transverse flute	G. PH. Telemann: Twelve Fantasias for Flute without Bass TWV 40:2-13	D'Arcangelo, Rita	Da Vinci Classics	DV-C00440	2022	Andreaskirche, Berlin, Germany	16 September 2020, 17 September 2020	9	The Telemann Files: 12 Fantasies for Solo Flute	Choi, Jasmine	Austrian Gramophone	AG0001	February 2015	LeFrak Hall, Queens, USA	9 June 2014, 10 June 2014	9	Georg Philipp Telemann: Twelve Fantasies for Flute	Robertello, Thomas	Delos	DE3396	1 June 2009	Clear Creek Recording, Keene, California	Unknown	9
